Parliament,ParliamentName,State,TotalRegisteredVoters,TotalVotersTurnedOut,VotingPercentage,SpoiledRejectedVotes,UnreturnedBallots,Majority,MalayVoters,PercentageMalayVoters,ChineseVoters,PercentageChineseVoters,IndianVoters,PercentageIndianVoters,IndigenousVoters,PercentageIndigenousVoters,NativeVoters,PercentageNativeVoters,OtherVoters,PercentageOtherVoters,CandidateName,Coalition,Party,TotalCandidatesContested,TotalVotesForCandidate,Won,PreviousMPName,TotalVotesLastElection,LastElectionCoalition,LastElectionMajority,state,Population (Thousands)
P124 BANDAR,tun razak,wilayah persekutuan-kuala lumpur,118533,93845,79.17,572,0,9817,73609,62.1,31826,26.85,10348,8.73,0,0,0,0,2738,2.31,WAN AZIZAH WAN ISMAIL,PH,PKR,3,43476,0,DATUK KAMARUDIN JAFFAR,41126,PH,19930,wilayah persekutuan-kuala lumpur,63247.2
P124 BANDAR,tun razak,wilayah persekutuan-kuala lumpur,118533,93845,79.17,572,0,9817,73609,62.1,31826,26.85,10348,8.73,0,0,0,0,2738,2.31,KAMARUDIN JAFFAR,PN,BERSATU,3,33659,1,DATUK KAMARUDIN JAFFAR,41126,PH,19930,wilayah persekutuan-kuala lumpur,63247.2
P124 BANDAR,tun razak,wilayah persekutuan-kuala lumpur,118533,93845,79.17,572,0,9817,73609,62.1,31826,26.85,10348,8.73,0,0,0,0,2738,2.31,CHEW YIN KEE,BN,MCA,3,15886,0,DATUK KAMARUDIN JAFFAR,41126,PH,19930,wilayah persekutuan-kuala lumpur,63247.2
P125,putrajaya,wilayah persekutuan-kuala lumpur,42622,36969,86.74,168,0,2310,40035,93.93,375,0.88,1164,2.73,0,0,0,0,1049,2.46,TENGKU ADNAN TENGKU MANSUR,BN,UMNO,6,3692,0,LIM LIP ENG,56516,PH,51628,wilayah persekutuan-kuala lumpur,63247.2
P125,putrajaya,wilayah persekutuan-kuala lumpur,42622,36969,86.74,168,0,2310,40035,93.93,375,0.88,1164,2.73,0,0,0,0,1049,2.46,NORAISHAH MYDIN ABDUL AZIZ,PH,PKR,6,5988,0,LIM LIP ENG,56516,PH,51628,wilayah persekutuan-kuala lumpur,63247.2
P125,putrajaya,wilayah persekutuan-kuala lumpur,42622,36969,86.74,168,0,2310,40035,93.93,375,0.88,1164,2.73,0,0,0,0,1049,2.46,MOHD ROSLI RAMLI,PEJUANG,PEJUANG,6,878,0,LIM LIP ENG,56516,PH,51628,wilayah persekutuan-kuala lumpur,63247.2
P125,putrajaya,wilayah persekutuan-kuala lumpur,42622,36969,86.74,168,0,2310,40035,93.93,375,0.88,1164,2.73,0,0,0,0,1049,2.46,SAMSUDIN  MOHAMAD FAUZI,BEBAS,BEBAS,6,63,0,LIM LIP ENG,56516,PH,51628,wilayah persekutuan-kuala lumpur,63247.2
P125,putrajaya,wilayah persekutuan-kuala lumpur,42622,36969,86.74,168,0,2310,40035,93.93,375,0.88,1164,2.73,0,0,0,0,1049,2.46,RADZI MD JIDIN,PN,BERSATU,6,16002,1,LIM LIP ENG,56516,PH,51628,wilayah persekutuan-kuala lumpur,63247.2
P125,putrajaya,wilayah persekutuan-kuala lumpur,42622,36969,86.74,168,0,2310,40035,93.93,375,0.88,1164,2.73,0,0,0,0,1049,2.46,LIM FICE BEE,BEBAS,BEBAS,6,20,0,LIM LIP ENG,56516,PH,51628,wilayah persekutuan-kuala lumpur,63247.2
P126,jelebu,negeri sembilan,59663,46008,77.11,573,101,8125,38852,65.12,13901,23.3,3272,5.48,0,0,0,0,3638,6.1,AHMAD FAKRI ABU SAMAH,PEJUANG,PUTRA,4,253,0,JALALUDDIN ALIAS,19062,BN,2045,negeri sembilan,38674.9
P126,jelebu,negeri sembilan,59663,46008,77.11,573,101,8125,38852,65.12,13901,23.3,3272,5.48,0,0,0,0,3638,6.1,DATUK SERI JALALUDDIN ALIAS,BN,UMNO,4,21805,1,JALALUDDIN ALIAS,19062,BN,2045,negeri sembilan,38674.9
P126,jelebu,negeri sembilan,59663,46008,77.11,573,101,8125,38852,65.12,13901,23.3,3272,5.48,0,0,0,0,3638,6.1,DATUK ZULKEFLY MOHAMAD OMAR,PH,AMANAH,4,13680,0,JALALUDDIN ALIAS,19062,BN,2045,negeri sembilan,38674.9
P126,jelebu,negeri sembilan,59663,46008,77.11,573,101,8125,38852,65.12,13901,23.3,3272,5.48,0,0,0,0,3638,6.1,ZAHARUDDIN BABA SAMION,PN,BERSATU,4,9596,0,JALALUDDIN ALIAS,19062,BN,2045,negeri sembilan,38674.9
P127,jempol,negeri sembilan,95836,72808,75.97,834,0,5857,60998,63.65,21041,21.96,12232,12.76,0,0,0,0,1565,1.63,MUHAMMAD NORAFFENDY MOHD SALLEH,PN,BERSATU,4,16722,0,SALIM SHARIF,26819,BN,1631,negeri sembilan,38674.9
P127,jempol,negeri sembilan,95836,72808,75.97,834,0,5857,60998,63.65,21041,21.96,12232,12.76,0,0,0,0,1565,1.63,MOHD KHALID MOHD YUNUS,PEJUANG,PUTRA,4,654,0,SALIM SHARIF,26819,BN,1631,negeri sembilan,38674.9
P127,jempol,negeri sembilan,95836,72808,75.97,834,0,5857,60998,63.65,21041,21.96,12232,12.76,0,0,0,0,1565,1.63,SHAMSHULKAHAR MOHD DELI,BN,UMNO,4,30138,1,SALIM SHARIF,26819,BN,1631,negeri sembilan,38674.9
P127,jempol,negeri sembilan,95836,72808,75.97,834,0,5857,60998,63.65,21041,21.96,12232,12.76,0,0,0,0,1565,1.63,NORWANI AHMAT,PH,AMANAH,4,24281,0,SALIM SHARIF,26819,BN,1631,negeri sembilan,38674.9
P128,seremban,negeri sembilan,157238,124813,79.38,1109,0,30841,81039,51.54,49897,31.73,21741,13.83,0,0,0,0,4561,2.9,ANTHONY LOKE SIEW FOOK,PH,DAP,5,63916,1,ANTHONY LOKE SIEW   FOOK,55503,PH,30694,negeri sembilan,38674.9
P128,seremban,negeri sembilan,157238,124813,79.38,1109,0,30841,81039,51.54,49897,31.73,21741,13.83,0,0,0,0,4561,2.9,IZZAT LESLY,BEBAS,BEBAS,5,373,0,ANTHONY LOKE SIEW   FOOK,55503,PH,30694,negeri sembilan,38674.9
P128,seremban,negeri sembilan,157238,124813,79.38,1109,0,30841,81039,51.54,49897,31.73,21741,13.83,0,0,0,0,4561,2.9,FELICA WONG,BN,MCA,5,24584,0,ANTHONY LOKE SIEW   FOOK,55503,PH,30694,negeri sembilan,38674.9
P128,seremban,negeri sembilan,157238,124813,79.38,1109,0,30841,81039,51.54,49897,31.73,21741,13.83,0,0,0,0,4561,2.9,MOHAMAD JANI ISMAIL,PEJUANG,PEJUANG,5,1336,0,ANTHONY LOKE SIEW   FOOK,55503,PH,30694,negeri sembilan,38674.9
P128,seremban,negeri sembilan,157238,124813,79.38,1109,0,30841,81039,51.54,49897,31.73,21741,13.83,0,0,0,0,4561,2.9,MOHD FADLI CHE ME,PN,PAS,5,33075,0,ANTHONY LOKE SIEW   FOOK,55503,PH,30694,negeri sembilan,38674.9
P129,kuala pilah,negeri sembilan,63316,49371,77.98,489,220,6483,48175,76.09,9869,15.59,3324,5.25,0,0,0,0,1948,3.08,KAMARULZAMAN KAMDIAS,PEJUANG,PUTRA,5,406,0,EDDIN SYAZLEE SHITH,18045,PH,200,negeri sembilan,38674.9
P129,kuala pilah,negeri sembilan,63316,49371,77.98,489,220,6483,48175,76.09,9869,15.59,3324,5.25,0,0,0,0,1948,3.08,DATUK EDDIN SYAZLEE SHITH,PN,BERSATU,5,11560,0,EDDIN SYAZLEE SHITH,18045,PH,200,negeri sembilan,38674.9
P129,kuala pilah,negeri sembilan,63316,49371,77.98,489,220,6483,48175,76.09,9869,15.59,3324,5.25,0,0,0,0,1948,3.08,DATUK AZMAN IDRIS,WARISAN,WARISAN,5,333,0,EDDIN SYAZLEE SHITH,18045,PH,200,negeri sembilan,38674.9
P129,kuala pilah,negeri sembilan,63316,49371,77.98,489,220,6483,48175,76.09,9869,15.59,3324,5.25,0,0,0,0,1948,3.08,NOR AZMAN MOHAMAD,PH,PKR,5,14940,0,EDDIN SYAZLEE SHITH,18045,PH,200,negeri sembilan,38674.9
P129,kuala pilah,negeri sembilan,63316,49371,77.98,489,220,6483,48175,76.09,9869,15.59,3324,5.25,0,0,0,0,1948,3.08,DATUK ADNAN ABU HASSAN,BN,UMNO,5,21423,1,EDDIN SYAZLEE SHITH,18045,PH,200,negeri sembilan,38674.9
P130,rasah,negeri sembilan,155736,120928,77.65,903,0,61987,51158,32.85,66010,42.39,34807,22.35,0,0,0,0,3671,2.36,NG KIAN NAM,BN,MCA,3,19447,0,CHA KEE CHIN,61806,PH,46867,negeri sembilan,38674.9
P130,rasah,negeri sembilan,155736,120928,77.65,903,0,61987,51158,32.85,66010,42.39,34807,22.35,0,0,0,0,3671,2.36,CHOONG VEE HING,PN,GERAKAN,3,18810,0,CHA KEE CHIN,61806,PH,46867,negeri sembilan,38674.9
P130,rasah,negeri sembilan,155736,120928,77.65,903,0,61987,51158,32.85,66010,42.39,34807,22.35,0,0,0,0,3671,2.36,CHA KEE CHIN,PH,DAP,3,81434,1,CHA KEE CHIN,61806,PH,46867,negeri sembilan,38674.9
P131,rembau,negeri sembilan,133416,110586,82.89,826,0,19897,98193,73.6,11712,8.78,21223,15.91,0,0,0,0,2288,1.71,MOHD NAZREE MOHD YUNUS,PN,BERSATU,5,21875,0,KHAIRY JAMALUDDIN,36096,BN,4364,negeri sembilan,38674.9
P131,rembau,negeri sembilan,133416,110586,82.89,826,0,19897,98193,73.6,11712,8.78,21223,15.91,0,0,0,0,2288,1.71,MOHAMAD HASAN,BN,UMNO,5,53075,1,KHAIRY JAMALUDDIN,36096,BN,4364,negeri sembilan,38674.9
P131,rembau,negeri sembilan,133416,110586,82.89,826,0,19897,98193,73.6,11712,8.78,21223,15.91,0,0,0,0,2288,1.71,JUFITRI JOHA,PH,PKR,5,33178,0,KHAIRY JAMALUDDIN,36096,BN,4364,negeri sembilan,38674.9
P131,rembau,negeri sembilan,133416,110586,82.89,826,0,19897,98193,73.6,11712,8.78,21223,15.91,0,0,0,0,2288,1.71,S TINAGARAN,PSM,PSM,5,779,0,KHAIRY JAMALUDDIN,36096,BN,4364,negeri sembilan,38674.9
P131,rembau,negeri sembilan,133416,110586,82.89,826,0,19897,98193,73.6,11712,8.78,21223,15.91,0,0,0,0,2288,1.71,RAMLY AWALUDDIN,PEJUANG,PEJUANG,5,529,0,KHAIRY JAMALUDDIN,36096,BN,4364,negeri sembilan,38674.9
P132,port dickson,negeri sembilan,104475,81436,77.95,1089,0,23601,46105,44.13,32840,31.43,22027,21.08,0,0,0,0,3503,3.35,RAFIEI MUSTAPHA,PN,PAS,5,18235,0,DATUK SERI ANWAR IBRAHIM,43489,PH,23560,negeri sembilan,38674.9
P132,port dickson,negeri sembilan,104475,81436,77.95,1089,0,23601,46105,44.13,32840,31.43,22027,21.08,0,0,0,0,3503,3.35,P. KAMALANATHAN P.  PANCHANATHAN,BN,MIC,5,18412,0,DATUK SERI ANWAR IBRAHIM,43489,PH,23560,negeri sembilan,38674.9
P132,port dickson,negeri sembilan,104475,81436,77.95,1089,0,23601,46105,44.13,32840,31.43,22027,21.08,0,0,0,0,3503,3.35,ABDUL RANI KULUP ABDULLAH,BPN,BPN,5,441,0,DATUK SERI ANWAR IBRAHIM,43489,PH,23560,negeri sembilan,38674.9
P132,port dickson,negeri sembilan,104475,81436,77.95,1089,0,23601,46105,44.13,32840,31.43,22027,21.08,0,0,0,0,3503,3.35,AHMAD IDHAM AHMAD NAZRI,PEJUANG,PEJUANG,5,1084,0,DATUK SERI ANWAR IBRAHIM,43489,PH,23560,negeri sembilan,38674.9
P132,port dickson,negeri sembilan,104475,81436,77.95,1089,0,23601,46105,44.13,32840,31.43,22027,21.08,0,0,0,0,3503,3.35,AMINUDDIN HARUN,PH,PKR,5,42013,1,DATUK SERI ANWAR IBRAHIM,43489,PH,23560,negeri sembilan,38674.9
P133,tampin,negeri sembilan,80654,61960,76.82,781,146,1276,49948,61.93,19069,23.64,9943,12.33,0,0,0,0,1694,2.1,DATUK MOHD ISAM MOHD ISA,BN,UMNO,4,23283,1,DR HASAN BAHROM,22435,PH,1002,negeri sembilan,38674.9
P133,tampin,negeri sembilan,80654,61960,76.82,781,146,1276,49948,61.93,19069,23.64,9943,12.33,0,0,0,0,1694,2.1,ZAMANI IBRAHIM,PEJUANG,BERJASA,4,781,0,DR HASAN BAHROM,22435,PH,1002,negeri sembilan,38674.9
P133,tampin,negeri sembilan,80654,61960,76.82,781,146,1276,49948,61.93,19069,23.64,9943,12.33,0,0,0,0,1694,2.1,MEJAR (B) ABDUL HALIM ABU BAKAR,PN,PAS,4,14962,0,DR HASAN BAHROM,22435,PH,1002,negeri sembilan,38674.9
P133,tampin,negeri sembilan,80654,61960,76.82,781,146,1276,49948,61.93,19069,23.64,9943,12.33,0,0,0,0,1694,2.1,MUHAMMAD FAIZ FADZIL,PH,AMANAH,4,22007,0,DR HASAN BAHROM,22435,PH,1002,negeri sembilan,38674.9
P134,masjid tanah,melaka,69174,55270,79.9,406,115,4411,56688,81.95,8100,11.71,2518,3.64,0,0,304,0.44,1556,2.25,ABDUL HAKIM ABDUL WAHID,BN,UMNO,4,21193,0,MAS ERMIEYATI,22898,BN,8136,melaka,32302.8
P134,masjid tanah,melaka,69174,55270,79.9,406,115,4411,56688,81.95,8100,11.71,2518,3.64,0,0,304,0.44,1556,2.25,DATUK MAS ERMIEYATI SAMSUDIN,PN,BERSATU,4,25604,1,MAS ERMIEYATI,22898,BN,8136,melaka,32302.8
P134,masjid tanah,melaka,69174,55270,79.9,406,115,4411,56688,81.95,8100,11.71,2518,3.64,0,0,304,0.44,1556,2.25,MUTALIB UTHMAN,PH,MUDA,4,7445,0,MAS ERMIEYATI,22898,BN,8136,melaka,32302.8
P134,masjid tanah,melaka,69174,55270,79.9,406,115,4411,56688,81.95,8100,11.71,2518,3.64,0,0,304,0.44,1556,2.25,HANDRAWIRAWAN ABU BAKAR,PEJUANG,PEJUANG,4,507,0,MAS ERMIEYATI,22898,BN,8136,melaka,32302.8
P135,alor gajah,melaka,93311,73900,79.2,726,0,890,57358,61.47,22110,23.69,12168,13.04,0,0,0,0,1654,1.77,SHAHRIL SUFIAN HAMDAN,BN,UMNO,4,27288,0,MOHD REDZUAN YUSOF,29330,PH,6980,melaka,32302.8
P135,alor gajah,melaka,93311,73900,79.2,726,0,890,57358,61.47,22110,23.69,12168,13.04,0,0,0,0,1654,1.77,ADLY ZAHARI,PH,AMANAH,4,28178,1,MOHD REDZUAN YUSOF,29330,PH,6980,melaka,32302.8
P135,alor gajah,melaka,93311,73900,79.2,726,0,890,57358,61.47,22110,23.69,12168,13.04,0,0,0,0,1654,1.77,DATUK SERI MOHD REDZUAN MD YUSOF,PN,BERSATU,4,17211,0,MOHD REDZUAN YUSOF,29330,PH,6980,melaka,32302.8
P135,alor gajah,melaka,93311,73900,79.2,726,0,890,57358,61.47,22110,23.69,12168,13.04,0,0,0,0,1654,1.77,MUHAMMAD NAZRIQ ABDUL RAHMAN,PEJUANG,BERJASA,4,323,0,MOHD REDZUAN YUSOF,29330,PH,6980,melaka,32302.8
P136,tangga batu,melaka,115998,93016,80.19,719,270,8849,80235,69.17,25704,22.16,4207,3.63,0,0,0,0,5611,4.84,GHAZALI ABU,PEJUANG,PUTRA,5,702,0,RUSNAH   ALUAI,32420,PH,4659,melaka,32302.8
P136,tangga batu,melaka,115998,93016,80.19,719,270,8849,80235,69.17,25704,22.16,4207,3.63,0,0,0,0,5611,4.84,SHAHRIL MAHMOOD,BEBAS,BEBAS,5,267,0,RUSNAH   ALUAI,32420,PH,4659,melaka,32302.8
P136,tangga batu,melaka,115998,93016,80.19,719,270,8849,80235,69.17,25704,22.16,4207,3.63,0,0,0,0,5611,4.84,DR RUSNAH ALUAI,PH,PKR,5,28557,0,RUSNAH   ALUAI,32420,PH,4659,melaka,32302.8
P136,tangga batu,melaka,115998,93016,80.19,719,270,8849,80235,69.17,25704,22.16,4207,3.63,0,0,0,0,5611,4.84,BAKRI JAMALUDDIN,PN,PAS,5,37406,1,RUSNAH   ALUAI,32420,PH,4659,melaka,32302.8
P136,tangga batu,melaka,115998,93016,80.19,719,270,8849,80235,69.17,25704,22.16,4207,3.63,0,0,0,0,5611,4.84,DATUK LIM BAN HONG,BN,MCA,5,25095,0,RUSNAH   ALUAI,32420,PH,4659,melaka,32302.8
P137,hang tuah jaya,melaka,118493,95592,80.67,737,0,8638,73234,61.8,36144,30.5,7152,6.04,0,0,0,0,1916,1.62,ADAM ADLI ABD HALIM,PH,PKR,4,39418,1,SHAMSUL ISKANDAR MOHD AKIN,39067,PH,8640,melaka,32302.8
P137,hang tuah jaya,melaka,118493,95592,80.67,737,0,8638,73234,61.8,36144,30.5,7152,6.04,0,0,0,0,1916,1.62,SHEIKH IKHZAN SHEIKH SALLEH,PEJUANG,PEJUANG,4,739,0,SHAMSUL ISKANDAR MOHD AKIN,39067,PH,8640,melaka,32302.8
P137,hang tuah jaya,melaka,118493,95592,80.67,737,0,8638,73234,61.8,36144,30.5,7152,6.04,0,0,0,0,1916,1.62,DATUK MOHD RIDHWAN MOHD ALI,BN,UMNO,4,30780,0,SHAMSUL ISKANDAR MOHD AKIN,39067,PH,8640,melaka,32302.8
P137,hang tuah jaya,melaka,118493,95592,80.67,737,0,8638,73234,61.8,36144,30.5,7152,6.04,0,0,0,0,1916,1.62,MOHD AZRUDIN MD IDRIS,PN,BERSATU,4,23549,0,SHAMSUL ISKANDAR MOHD AKIN,39067,PH,8640,melaka,32302.8
P138,kota melaka,melaka,164140,124816,76.04,1338,297,46420,64169,39.09,88787,54.09,7294,4.44,0,0,0,0,3949,2.41,KHOO POAY TIONG,PH,DAP,4,73995,1,KHOO POAY TIONG,76518,PH,49175,melaka,32302.8
P138,kota melaka,melaka,164140,124816,76.04,1338,297,46420,64169,39.09,88787,54.09,7294,4.44,0,0,0,0,3949,2.41,KON QI YAO,BN,MCA,4,20686,0,KHOO POAY TIONG,76518,PH,49175,melaka,32302.8
P138,kota melaka,melaka,164140,124816,76.04,1338,297,46420,64169,39.09,88787,54.09,7294,4.44,0,0,0,0,3949,2.41,DATUK DR NORAZLANSHAH HAZALI,BEBAS,BEBAS,4,925,0,KHOO POAY TIONG,76518,PH,49175,melaka,32302.8
P138,kota melaka,melaka,164140,124816,76.04,1338,297,46420,64169,39.09,88787,54.09,7294,4.44,0,0,0,0,3949,2.41,SUHAIME BORHAN HING,PN,GERAKAN,4,27575,0,KHOO POAY TIONG,76518,PH,49175,melaka,32302.8
P139,jasin,melaka,96208,78329,81.42,553,178,322,70591,73.37,14862,15.45,9713,10.1,0,0,0,0,1059,1.1,DATUK HARUN MOHAMED,PH,AMANAH,4,21674,0,AHMAD   HAMZAH,26560,BN,219,melaka,32302.8
P139,jasin,melaka,96208,78329,81.42,553,178,322,70591,73.37,14862,15.45,9713,10.1,0,0,0,0,1059,1.1,DATUK ROSLAN AHMAD,BN,UMNO,4,27571,0,AHMAD   HAMZAH,26560,BN,219,melaka,32302.8
P139,jasin,melaka,96208,78329,81.42,553,178,322,70591,73.37,14862,15.45,9713,10.1,0,0,0,0,1059,1.1,MOHD DAUD NASIR,PEJUANG,CALON LANGSUNG,4,460,0,AHMAD   HAMZAH,26560,BN,219,melaka,32302.8
P139,jasin,melaka,96208,78329,81.42,553,178,322,70591,73.37,14862,15.45,9713,10.1,0,0,0,0,1059,1.1,ZULKIFLI ISMAIL,PN,PAS,4,27893,1,AHMAD   HAMZAH,26560,BN,219,melaka,32302.8
P140,segamat,johor,69463,51395,73.99,586,0,5669,32457,46.73,29633,42.66,6455,9.29,0,0,204,0.29,714,1.03,SYED HAIROUL FAIZEY SYED ALI,PEJUANG,PEJUANG,4,1062,0,DATUK SERI DR SANTHARA,24060,PH,5476,johor,129243.8
P140,segamat,johor,69463,51395,73.99,586,0,5669,32457,46.73,29633,42.66,6455,9.29,0,0,204,0.29,714,1.03,M RAMASAMY,BN,MIC,4,17768,0,DATUK SERI DR SANTHARA,24060,PH,5476,johor,129243.8
P140,segamat,johor,69463,51395,73.99,586,0,5669,32457,46.73,29633,42.66,6455,9.29,0,0,204,0.29,714,1.03,YUNESWARAN L RAMARAJ,PH,PKR,4,23437,1,DATUK SERI DR SANTHARA,24060,PH,5476,johor,129243.8
P140,segamat,johor,69463,51395,73.99,586,0,5669,32457,46.73,29633,42.66,6455,9.29,0,0,204,0.29,714,1.03,POOBALAN  PONNUSAMY,PN,BESATU,4,8385,0,DATUK SERI DR SANTHARA,24060,PH,5476,johor,129243.8
P141,sekijang,johor,63938,48854,76.41,475,0,1734,36951,57.79,23354,36.53,2605,4.07,0,0,204,0.32,824,1.29,MD SALLEHEEN  MOHAMED,BN,UMNO,5,17207,0,NATRAH ISMAIL,19559,PH,1281,johor,129243.8
P141,sekijang,johor,63938,48854,76.41,475,0,1734,36951,57.79,23354,36.53,2605,4.07,0,0,204,0.32,824,1.29,UZZAIR  ISMAIL,PN,BERSATU,5,11612,0,NATRAH ISMAIL,19559,PH,1281,johor,129243.8
P141,sekijang,johor,63938,48854,76.41,475,0,1734,36951,57.79,23354,36.53,2605,4.07,0,0,204,0.32,824,1.29,ZOHAR AHMAD,WARISAN,WARISAN,5,339,0,NATRAH ISMAIL,19559,PH,1281,johor,129243.8
P141,sekijang,johor,63938,48854,76.41,475,0,1734,36951,57.79,23354,36.53,2605,4.07,0,0,204,0.32,824,1.29,ZALIHA MUSTAPHA,PH,PKR,5,18941,1,NATRAH ISMAIL,19559,PH,1281,johor,129243.8
P141,sekijang,johor,63938,48854,76.41,475,0,1734,36951,57.79,23354,36.53,2605,4.07,0,0,204,0.32,824,1.29,MOHD SAIFUL FAIZAL ABD HALIM,PEJUANG,PEJUANG,5,138,0,NATRAH ISMAIL,19559,PH,1281,johor,129243.8
P142,labis,johor,49913,35271,70.66,434,92,2833,18796,37.66,21758,43.59,7677,15.38,0,0,1391,2.79,518,1.04,ALVIN CHANG TECK KIAM,PN,BERSATU,3,5312,0,PANG HOK LIONG,16709,PH,3408,johor,129243.8
P142,labis,johor,49913,35271,70.66,434,92,2833,18796,37.66,21758,43.59,7677,15.38,0,0,1391,2.79,518,1.04,PANG HOK LIONG,PH,DAP,3,16133,1,PANG HOK LIONG,16709,PH,3408,johor,129243.8
P142,labis,johor,49913,35271,70.66,434,92,2833,18796,37.66,21758,43.59,7677,15.38,0,0,1391,2.79,518,1.04,DATUK CHUA TEE YONG,BN,MCA,3,13300,0,PANG HOK LIONG,16709,PH,3408,johor,129243.8
P143,pagoh,johor,699394,54933,7.85,419,123,10007,46249,6.61,20414,2.92,2385,0.34,0,0,407,0.06,479,0.07,DATUK SERI RAZALI IBRAHIM,BN,UMNO,3,14426,0,TAN SRI MUHYIDDIN  YASSIN,23558,PH,6927,johor,129243.8
P143,pagoh,johor,699394,54933,7.85,419,123,10007,46249,6.61,20414,2.92,2385,0.34,0,0,407,0.06,479,0.07,TAN SRI MUHYIDDIN YASSIN,PN,BERSATU,3,24986,1,TAN SRI MUHYIDDIN  YASSIN,23558,PH,6927,johor,129243.8
P143,pagoh,johor,699394,54933,7.85,419,123,10007,46249,6.61,20414,2.92,2385,0.34,0,0,407,0.06,479,0.07,ISKANDAR SHAH ABD RAHMAN,PH,PKR,3,14979,0,TAN SRI MUHYIDDIN  YASSIN,23558,PH,6927,johor,129243.8
P144,ledang,johor,104507,81326,77.82,838,181,9769,57815,55.32,40244,38.51,5104,4.88,0,0,469,0.45,875,0.84,SYED IBRAHIM SYED NOH,PH,PKR,6,33650,1,SYED IBRAHIM SYED  NOH,34706,PH,8666,johor,129243.8
P144,ledang,johor,104507,81326,77.82,838,181,9769,57815,55.32,40244,38.51,5104,4.88,0,0,469,0.45,875,0.84,ZAINAL BAHROM A KADIR,BEBAS,BEBAS,6,75,0,SYED IBRAHIM SYED  NOH,34706,PH,8666,johor,129243.8
P144,ledang,johor,104507,81326,77.82,838,181,9769,57815,55.32,40244,38.51,5104,4.88,0,0,469,0.45,875,0.84,YUNUS MUSTAKIM,BEBAS,BEBAS,6,140,0,SYED IBRAHIM SYED  NOH,34706,PH,8666,johor,129243.8
P144,ledang,johor,104507,81326,77.82,838,181,9769,57815,55.32,40244,38.51,5104,4.88,0,0,469,0.45,875,0.84,RAFIDAH RIDWAN,PEJUANG,PEJUANG,6,269,0,SYED IBRAHIM SYED  NOH,34706,PH,8666,johor,129243.8
P144,ledang,johor,104507,81326,77.82,838,181,9769,57815,55.32,40244,38.51,5104,4.88,0,0,469,0.45,875,0.84,DATUK HAMIM SAMURI,BN,UMNO,6,23881,0,SYED IBRAHIM SYED  NOH,34706,PH,8666,johor,129243.8
P144,ledang,johor,104507,81326,77.82,838,181,9769,57815,55.32,40244,38.51,5104,4.88,0,0,469,0.45,875,0.84,ZAIDI ABD MAJID,PN,BERSATU,6,22292,0,SYED IBRAHIM SYED  NOH,34706,PH,8666,johor,129243.8
P145,bakri,johor,97433,74121,76.07,742,239,19254,44247,45.41,50269,51.59,2064,2.12,0,0,0,0,853,0.88,R S CHELVARAJAN,PN,BERSATU,4,17222,0,YEO BEE YIN,38718,PH,23211,johor,129243.8
P145,bakri,johor,97433,74121,76.07,742,239,19254,44247,45.41,50269,51.59,2064,2.12,0,0,0,0,853,0.88,LEE CHING YONG,BN,MCA,4,17382,0,YEO BEE YIN,38718,PH,23211,johor,129243.8
P145,bakri,johor,97433,74121,76.07,742,239,19254,44247,45.41,50269,51.59,2064,2.12,0,0,0,0,853,0.88,TAN HONG PIN,PH,DAP,4,36636,1,YEO BEE YIN,38718,PH,23211,johor,129243.8
P145,bakri,johor,97433,74121,76.07,742,239,19254,44247,45.41,50269,51.59,2064,2.12,0,0,0,0,853,0.88,HARON JAFFAR,BEBAS,BEBAS,4,1900,0,YEO BEE YIN,38718,PH,23211,johor,129243.8
P146,muar,johor,68980,53695,77.84,374,0,1345,45777,66.36,21545,31.23,920,1.33,0,0,0,0,738,1.07,MOHD HELMY  ABD LATIF,BN,UMNO,3,14581,0,SYED SADDIQ SYED ABDUL RAHMAN,22341,PH,6953,johor,129243.8
P146,muar,johor,68980,53695,77.84,374,0,1345,45777,66.36,21545,31.23,920,1.33,0,0,0,0,738,1.07,ABDULLAH  HUSIN,PN,PAS,3,18616,0,SYED SADDIQ SYED ABDUL RAHMAN,22341,PH,6953,johor,129243.8
P146,muar,johor,68980,53695,77.84,374,0,1345,45777,66.36,21545,31.23,920,1.33,0,0,0,0,738,1.07,SYED SADDIQ ABDUL RAHMAN,PH,MUDA,3,19961,1,SYED SADDIQ SYED ABDUL RAHMAN,22341,PH,6953,johor,129243.8
P147,parit sulong,johor,79484,63697,80.14,499,244,2021,70820,89.1,8266,10.4,159,0.2,0,0,0,0,238,0.3,DATUK SERI DR NORAINI AHMAD,BN,UMNO,3,25740,1,DATUK DR NORAINI  AHMAD,24481,BN,6341,johor,129243.8
P147,parit sulong,johor,79484,63697,80.14,499,244,2021,70820,89.1,8266,10.4,159,0.2,0,0,0,0,238,0.3,DR ABDUL KARIM DERAMAN,PN,PAS,3,23719,0,DATUK DR NORAINI  AHMAD,24481,BN,6341,johor,129243.8
P147,parit sulong,johor,79484,63697,80.14,499,244,2021,70820,89.1,8266,10.4,159,0.2,0,0,0,0,238,0.3,MOHD FAIZAL DOLAH,PH,AMANAH,3,13495,0,DATUK DR NORAINI  AHMAD,24481,BN,6341,johor,129243.8
P148,ayer hitam,johor,61051,47172,77.27,361,119,2963,35208,57.67,2610,4.28,2521,4.13,0,0,0,0,712,1.17,DATUK SERI DR WEE KA SIONG,BN,MCA,3,18911,1,DATUK SERI WEE KA  SIONG,17076,BN,303,johor,129243.8
